plate_deck_loc,well,sample_id,name,volume,composition,recipe,order_mixing
10,D7,43,BNa200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 96.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,D8,44,BNH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 129.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,D9,45,PEG1NH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 63.875}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,D10,46,BNH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 129.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,D11,47,PEG2NH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 100.33333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,D12,48,BNH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 129.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E1,49,PEG5NH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 40.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 116.66666666666667, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 12.833333333333314}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E2,50,BNH310,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 10.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 1.75, 'NaHCO3': 0.0, 'water': 129.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E3,51,BNH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 126.0}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E4,52,PEG1NH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 60.375}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E5,53,BNH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 126.0}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E6,54,PEG2NH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 96.83333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E7,55,BNH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 126.0}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E8,56,PEG5NH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 40.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 116.66666666666667, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 9.333333333333314}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E9,57,BNH330,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 30.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 5.25, 'NaHCO3': 0.0, 'water': 126.0}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E10,58,BNH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 122.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E11,59,PEG1NH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 56.875}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,E12,60,BNH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 122.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F1,61,PEG2NH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 93.33333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F2,62,BNH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 122.5}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F3,63,PEG5NH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 40.0, 'NH4OH': 50.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 116.66666666666667, 'NH4OH': 8.75, 'NaHCO3': 0.0, 'water': 5.833333333333314}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F4,64,BNH350,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 0.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 0.0, 'water': 131.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F5,65,BNa40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 124.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F6,66,PEG1Na40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 58.625}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F7,67,BNa40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 124.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F8,68,PEG2Na40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 95.08333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F9,69,BNa40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 124.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F10,70,PEG5Na40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 40.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 116.66666666666667, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 7.583333333333314}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F11,71,BNa40,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 40.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 7.0, 'water': 124.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,F12,72,BNa120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 110.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G1,73,PEG1Na120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 44.625}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G2,74,BNa120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 110.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G3,75,PEG2Na120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 81.08333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G4,76,BNa120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 110.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G5,77,PEG5Na120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 37.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 107.91666666666667, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 2.3333333333333144}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G6,78,BNa120,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 120.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 21.0, 'water': 110.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G7,79,BNa200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 96.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G8,80,PEG1Na200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 22.5, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 65.625, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 30.625}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G9,81,BNa200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 96.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G10,82,PEG2Na200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 10.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 29.166666666666668, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 67.08333333333333}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G11,83,BNa200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 96.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,G12,84,PEG5Na200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 33.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 96.25, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 0.0}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
10,H1,85,BNa200,175,"{'KCl': 200.0, 'KP': 100.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 200.0, 'water': 0}","{'KCl': 8.75, 'KP': 35.0, 'BSA': 0.0, 'PEG': 0.0, 'NH4OH': 0.0, 'NaHCO3': 35.0, 'water': 96.25}","['water', 'KCl', 'KP', 'NH4OH', 'NaHCO3', 'BSA', 'PEG']"
